Date,AAPL,ABT,AMGN,AMZN,AXP,BAC,BRK-A,C,CAT,CMCSA,COP,CSCO,CVX,DIS,F,FCX,GE,GM,GOOGL,GS,HD,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,ORCL,OXY,PEP,PFE,PG,PM,QCOM,SLB,T,UPS,USB,WFC,WMT,XOM
2016-10-21,110.55242156982422,37.913822174072266,143.3777618408203,818.989990234375,63.81987762451172,15.598214149475098,215600.0,46.02080535888672,78.43769073486328,29.9011173248291,38.75965118408203,27.017799377441406,88.2225112915039,88.40608215332031,9.650262832641602,9.730464935302734,25.414257049560547,27.441370010375977,824.0599975585938,165.19105529785156,116.40445709228516,128.97340393066406,32.12909698486328,103.3187484741211,62.06919860839844,37.53744888305664,104.30305480957031,153.68629455566406,55.20286178588867,55.99583053588867,35.79439926147461,61.26184844970703,95.2274169921875,28.250585556030273,75.86898803710938,80.59467315673828,59.688961029052734,70.1192855834961,30.753520965576172,95.63270568847656,39.84708023071289,40.19041061401367,63.04935073852539,74.71724700927734
2016-10-24,111.5479507446289,37.82958221435547,143.6038818359375,838.0900268554688,63.5640754699707,15.691787719726562,215500.0,46.03009796142578,78.12876892089844,30.321208953857422,39.41279220581055,27.295591354370117,87.66512298583984,88.72918701171875,9.78674602508545,9.866148948669434,25.361642837524414,28.24645233154297,835.739990234375,165.6166229248047,117.48942565917969,129.7836456298828,32.22964096069336,103.47356414794922,62.41357421875,37.92057418823242,103.97347259521484,155.29115295410156,54.79694747924805,57.25353240966797,36.1152458190918,61.60672378540039,96.75113677978516,28.206687927246094,75.66206359863281,81.0967788696289,59.80318832397461,69.9798583984375,30.23671531677246,96.78392791748047,40.00156021118164,40.57368850708008,63.83356475830078,74.96739196777344
2016-10-25,112.11682891845703,37.623626708984375,142.8259735107422,835.1799926757812,63.232460021972656,15.644998550415039,215250.0,46.03938674926758,76.7568130493164,30.115829467773438,39.01156997680664,27.188060760498047,87.76091003417969,88.14000701904297,9.632303237915039,10.224740982055664,25.124862670898438,27.064523696899414,828.5499877929688,166.02330017089844,113.40699768066406,130.0508575439453,32.08338928222656,103.7923355102539,62.35013961791992,37.90275192260742,103.1952896118164,150.72132873535156,55.87935256958008,57.24414825439453,36.20017623901367,61.11406707763672,96.67899322509766,28.33837127685547,78.24411010742188,80.82061767578125,59.495643615722656,69.90142822265625,30.1054744720459,96.23954772949219,39.83798599243164,40.751949310302734,63.99040222167969,74.80350494384766
2016-10-26,109.59480285644531,37.40830993652344,143.81190490722656,822.5900268554688,63.289306640625,15.785358428955078,215840.0,46.4293098449707,76.4388198852539,29.200965881347656,39.00223922729492,27.37624168395996,88.12669372558594,88.84322357177734,9.656688690185547,10.253816604614258,25.31778907775879,27.047391891479492,822.0999755859375,167.46083068847656,112.8277359008789,130.85247802734375,31.918861389160156,104.33880615234375,62.649208068847656,37.81365203857422,102.6368408203125,150.97525024414062,54.90519332885742,56.90625,36.15299987792969,61.081207275390625,96.53473663330078,28.443721771240234,78.63097381591797,80.37711334228516,59.92620849609375,69.72716522216797,29.883983612060547,96.92670440673828,40.1923942565918,41.13522720336914,64.20259094238281,75.1226577758789
2016-10-27,108.54236602783203,37.717247009277344,145.24111938476562,818.3599853515625,63.4124755859375,15.822783470153809,216820.0,46.35504150390625,75.42121124267578,28.696857452392578,41.05499267578125,27.223901748657227,87.02064514160156,89.34687805175781,9.542889595031738,10.36042308807373,25.107324600219727,26.83327293395996,817.3499755859375,168.10391235351562,112.41397094726562,132.1798858642578,31.81831932067871,105.3770980834961,62.73982238769531,37.528541564941406,102.60938262939453,150.29518127441406,55.284034729003906,56.40880584716797,36.06806564331055,60.588558197021484,96.1380386352539,28.513954162597656,77.89323425292969,80.15115356445312,61.586910247802734,69.3611831665039,29.95781898498535,96.45372009277344,40.61948776245117,41.36697006225586,64.42400360107422,74.97602081298828
2016-10-28,107.82178497314453,37.015132904052734,131.32028198242188,776.3200073242188,62.95769119262695,15.607573509216309,216200.0,46.01152801513672,76.21166229248047,28.883569717407227,41.960060119628906,27.41208839416504,90.41717529296875,89.1853256225586,9.526633262634277,10.593025207519531,25.624727249145508,26.824708938598633,819.5599975585938,167.5270233154297,113.62767028808594,131.5420379638672,31.75433349609375,105.04011535644531,62.63107681274414,37.62654495239258,102.627685546875,150.30430603027344,53.07412338256836,56.19293212890625,36.02088165283203,60.45717239379883,96.53473663330078,28.03111457824707,78.12715148925781,80.59467315673828,60.10193634033203,69.01262664794922,29.949604034423828,96.11460876464844,40.56496810913086,41.2065315246582,64.57162475585938,73.13008117675781
2016-10-31,107.651123046875,36.73428726196289,127.68409729003906,789.8200073242188,62.92927551269531,15.439146041870117,215700.0,45.630889892578125,75.83007049560547,28.855560302734375,40.541805267333984,27.492734909057617,91.22711944580078,88.08297729492188,9.542889595031738,10.835317611694336,25.519495010375977,27.064523696899414,809.9000244140625,168.5673370361328,112.18409729003906,132.47293090820312,31.873149871826172,105.64122009277344,62.76701736450195,37.778018951416016,103.05796813964844,149.8781280517578,52.96587371826172,56.23986053466797,36.25680160522461,59.86600112915039,96.6519546508789,27.837974548339844,78.09117889404297,80.7034683227539,60.38312911987305,68.16740417480469,30.179296493530273,96.16814422607422,40.67400360107422,41.010433197021484,64.59930419921875,71.87068939208984
2016-11-01,105.70744323730469,36.55642318725586,127.322265625,785.4099731445312,62.768211364746094,15.542076110839844,215370.0,45.43592071533203,74.72160339355469,28.68285369873047,40.62577819824219,27.313514709472656,92.73377990722656,87.79789733886719,9.43721866607666,10.806242942810059,25.32656478881836,26.961748123168945,805.47998046875,168.39707946777344,110.23484802246094,131.69715881347656,31.553237915039062,105.04920959472656,62.50420379638672,37.528541564941406,102.76500701904297,148.92608642578125,53.489036560058594,56.127235412597656,36.2945442199707,56.655513763427734,96.21016693115234,27.276124954223633,78.13615417480469,80.40220642089844,60.04921340942383,68.57693481445312,29.990629196166992,95.34711456298828,40.40139389038086,40.992610931396484,63.93505096435547,72.15536499023438
2016-11-02,105.80226135253906,36.2287712097168,125.45891571044922,765.5599975585938,62.0102653503418,15.420432090759277,214900.0,45.06455993652344,73.69489288330078,28.69219207763672,40.33653259277344,27.232864379882812,91.78449249267578,87.34175872802734,9.266519546508789,10.292583465576172,24.98455047607422,26.936050415039062,788.4199829101562,166.99737548828125,110.60261535644531,130.97312927246094,31.62635612487793,104.6120376586914,62.24139404296875,37.46616744995117,102.89318084716797,150.26800537109375,53.07412338256836,55.77995681762695,35.88875961303711,55.66199493408203,96.21016693115234,26.889850616455078,78.03717041015625,80.37711334228516,58.950870513916016,67.75786590576172,29.834762573242188,95.40066528320312,39.983394622802734,40.660064697265625,64.07343292236328,71.98284149169922
2016-11-03,104.66822052001953,35.92920684814453,122.31114959716797,767.030029296875,61.89657211303711,15.420432090759277,215001.0,44.8875846862793,73.84026336669922,28.449474334716797,40.6817626953125,27.170135498046875,91.78449249267578,88.72918701171875,9.22587776184082,10.399191856384277,24.800384521484375,26.6105899810791,782.1900024414062,166.64747619628906,110.5014877319336,131.33514404296875,31.248760223388672,104.7668685913086,61.96950912475586,37.44834518432617,102.27978515625,151.26536560058594,52.70429229736328,55.57347106933594,36.15299987792969,55.3828239440918,96.1380386352539,26.240209579467773,77.91123962402344,80.5277328491211,58.82785415649414,68.3678207397461,30.048051834106445,95.91826629638672,40.02881622314453,40.74994659423828,64.23949432373047,72.16399383544922
